student_id,subject,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,term_1,term_2,term_3,model_1,model_2,model_3,model_4,final_result
1585,Chemistry,53,58,52,74,36,26,38,59,40,1,52,27,19,32,54,47,4,31,83,0
1585,Biology,41,1,11,14,6,82,31,82,38,10,35,35,54,0,22,18,78,0,10,0
1586,Math,65,64,79,3,78,36,53,45,2,45,93,20,60,50,98,24,28,31,98,1
1586,Physics,12,51,70,48,0,81,63,44,45,67,100,45,99,55,29,6,5,80,28,0
1586,Chemistry,87,100,95,56,55,97,71,97,72,33,24,30,63,36,54,15,41,28,9,1
1586,Biology,96,96,48,65,3,83,61,64,71,37,35,67,49,37,3,77,44,7,61,1
1587,Math,3,35,75,16,26,65,48,96,54,42,46,49,76,52,12,88,46,34,96,1
1587,Physics,77,27,72,65,3,5,76,20,43,39,38,100,62,58,13,30,58,10,91,0
1587,Chemistry,60,51,39,21,99,88,41,13,0,65,14,49,74,16,75,73,54,6,51,0
1587,Biology,70,46,51,97,59,86,52,43,56,2,94,88,44,91,20,6,74,43,42,1
1588,Math,99,84,3,72,15,25,55,54,99,72,3,96,47,22,54,2,63,21,64,1
1588,Physics,87,95,49,65,59,6,24,41,51,53,77,37,18,7,51,54,84,1,33,0
1588,Chemistry,33,51,80,64,31,61,47,56,51,29,41,97,90,43,50,25,99,58,3,1
1588,Biology,98,34,32,77,67,31,62,90,52,44,77,34,100,61,61,86,34,83,83,1
1589,Math,4,77,57,43,87,92,29,21,78,70,3,22,26,39,79,0,57,85,50,0
1589,Physics,39,78,80,20,72,26,7,78,35,33,16,17,84,78,61,85,83,9,32,0
1589,Chemistry,56,90,2,14,52,3,72,2,88,2,31,83,34,55,35,50,6,79,63,0
1589,Biology,10,43,19,10,68,19,63,45,21,56,18,85,61,29,44,31,69,33,8,0
1590,Math,0,10,31,98,80,55,4,66,72,68,29,59,50,73,15,58,29,11,64,0
1590,Physics,33,97,63,13,6,81,16,24,49,54,88,74,36,90,62,31,26,78,4,0
1590,Chemistry,42,88,25,58,26,43,4,57,26,40,90,79,92,75,90,80,49,46,20,1
1590,Biology,66,84,92,91,53,75,49,86,49,80,66,42,53,56,99,33,34,17,45,1
1591,Math,26,97,50,94,1,45,65,0,25,94,36,66,60,68,51,21,10,60,34,0
1591,Physics,44,59,67,38,34,53,58,1,27,81,88,68,19,44,60,15,79,45,45,0
1591,Chemistry,47,68,34,45,55,59,71,3,38,73,5,59,12,1,29,17,0,18,29,0
1591,Biology,6,67,40,18,100,59,9,8,65,30,85,83,10,68,29,58,90,5,8,0
1592,Math,71,59,80,84,65,72,46,87,46,11,58,53,91,11,57,47,14,47,25,1
1592,Physics,23,69,12,40,18,55,89,97,70,85,9,56,90,50,39,71,83,5,58,1
1592,Chemistry,40,89,20,59,79,91,56,7,69,14,41,44,49,40,87,29,87,97,58,1
1592,Biology,8,9,82,69,93,24,54,54,65,73,69,48,67,42,63,81,0,52,25,1
1593,Math,11,2,48,44,57,23,45,3,85,71,47,91,84,80,26,61,13,67,100,1
1593,Physics,37,10,95,17,16,85,40,57,10,27,81,8,89,47,91,55,64,70,58,1
1593,Chemistry,42,87,41,16,16,32,22,51,93,14,15,26,32,11,57,95,70,46,60,0
1593,Biology,32,80,98,96,39,29,28,88,97,53,7,64,80,19,48,10,91,1,4,1
1594,Math,26,28,59,31,56,0,9,67,4,17,75,7,22,93,63,65,11,8,23,0
1594,Physics,28,53,98,52,42,48,69,79,85,61,20,61,44,76,19,79,81,55,100,1
1594,Chemistry,82,22,5,85,76,69,5,11,38,20,65,15,81,65,43,46,90,49,52,0
1594,Biology,24,13,20,61,58,88,99,40,76,46,16,76,65,40,96,31,76,84,23,1
1595,Math,64,95,91,10,37,84,53,39,35,42,11,55,38,91,11,31,1,16,83,0
1595,Physics,34,41,65,59,30,71,29,72,33,25,54,74,31,97,30,67,26,22,79,0
1595,Chemistry,96,10,7,26,50,89,96,17,84,49,80,32,75,73,81,21,70,53,4,1
1595,Biology,79,61,93,23,83,13,49,72,24,99,82,54,63,19,4,88,18,21,78,1
1596,Math,38,46,5,96,62,39,95,88,94,4,15,14,99,89,37,64,75,12,68,1
1596,Physics,45,54,98,4,70,50,9,35,99,94,46,42,50,82,52,23,19,72,74,1
1596,Chemistry,50,44,50,15,65,71,5,44,27,74,20,27,12,47,65,84,14,84,36,0
1596,Biology,84,48,98,83,63,34,43,53,34,92,80,91,36,82,79,16,63,97,44,1
1597,Math,56,43,35,88,71,88,64,86,2,100,91,98,57,93,66,10,39,32,86,1
1597,Physics,58,28,57,63,59,56,18,76,70,45,38,1,28,86,61,6,2,32,35,0
1597,Chemistry,98,9,80,57,80,10,85,96,24,81,48,21,27,75,95,26,55,17,51,1
1597,Biology,1,43,30,17,10,61,22,95,20,13,9,85,74,7,59,44,36,60,25,0
1598,Math,28,33,84,67,74,28,92,100,35,62,13,86,46,11,31,14,61,49,0,0
1598,Physics,62,9,85,81,84,80,26,21,97,92,72,62,14,6,71,98,14,76,47,1
1598,Chemistry,31,74,87,46,92,75,34,98,42,64,2,10,64,5,65,70,89,10,63,1
1598,Biology,40,63,22,85,92,28,91,7,83,29,6,48,99,60,31,72,44,92,2,1
1599,Math,45,60,74,60,96,81,91,3,33,62,69,42,76,74,70,14,40,7,31,1
1599,Physics,43,42,74,99,91,31,11,44,8,90,58,3,56,22,72,88,43,12,100,1
1599,Chemistry,89,7,96,58,41,94,75,42,29,63,15,41,26,38,56,65,43,6,58,0
1599,Biology,54,54,94,53,39,74,35,52,41,5,95,50,29,76,10,45,78,87,69,1
1600,Math,77,40,61,17,54,67,87,69,27,67,0,74,49,0,35,2,29,1,60,0
1600,Physics,31,66,57,60,55,54,88,10,15,5,35,27,79,27,36,17,73,77,94,0
1600,Chemistry,92,83,7,5,32,4,24,85,63,70,58,42,52,2,20,92,36,59,53,0
1600,Biology,27,31,85,61,39,59,18,100,62,33,63,18,35,84,12,88,19,65,26,0
1601,Math,71,93,18,70,53,26,92,76,80,14,19,17,15,50,29,39,16,6,52,0
1601,Physics,72,40,89,93,53,84,15,12,59,51,5,98,83,11,99,47,21,84,38,1
1601,Chemistry,8,0,9,46,14,98,66,69,54,62,65,16,16,14,74,87,44,64,55,0
1601,Biology,20,64,85,20,84,50,34,51,40,81,5,17,48,82,81,56,100,43,92,1
1602,Math,20,78,32,6,68,67,38,13,5,100,14,87,19,80,14,27,52,47,76,0
1602,Physics,40,75,44,7,38,1,85,29,71,79,37,30,78,20,72,60,0,33,69,0
1602,Chemistry,17,90,48,40,15,2,63,87,71,60,19,10,19,93,91,96,56,77,6,1
1602,Biology,24,17,20,94,80,49,24,64,69,37,23,94,53,43,79,3,50,16,30,0
1603,Math,34,89,58,79,1,27,91,11,66,1,86,98,44,67,92,5,44,28,21,0
1603,Physics,49,40,94,3,49,62,32,3,13,56,31,41,80,55,33,37,50,73,40,0
1603,Chemistry,18,14,32,39,86,27,78,86,42,42,12,25,96,29,55,78,34,85,55,0
1603,Biology,11,90,9,19,0,42,18,3,26,54,20,59,91,89,26,81,96,14,75,0
1604,Math,24,46,9,41,53,93,67,49,44,8,96,66,66,15,17,13,32,54,82,0
1604,Physics,37,60,12,6,37,8,22,11,86,75,8,2,34,7,67,65,19,65,34,0
1604,Chemistry,17,52,22,12,25,54,29,61,86,40,2,95,80,14,26,28,83,81,3,0
1604,Biology,5,33,58,70,86,70,3,72,19,41,46,95,60,44,39,64,76,66,39,1
1605,Math,30,89,80,15,40,44,8,34,18,96,27,33,85,43,44,65,47,91,73,1
1605,Physics,19,34,39,67,36,42,67,10,69,70,56,80,52,64,45,8,70,24,23,0
1605,Chemistry,95,33,47,97,19,88,13,57,87,1,51,60,75,33,17,57,91,23,17,1
1605,Biology,33,97,31,56,70,57,33,39,4,29,84,42,19,2,30,87,42,43,95,0
1606,Math,66,20,35,13,26,89,27,70,24,16,72,88,43,36,54,44,49,40,12,0
1606,Physics,68,16,34,55,14,31,33,45,52,80,56,81,3,100,4,20,86,11,20,0
1606,Chemistry,46,29,95,22,37,48,16,20,96,39,18,42,24,65,81,97,89,24,28,0
1606,Biology,78,89,85,19,70,13,52,94,44,64,64,57,88,0,44,8,36,42,1,0
1607,Math,96,27,62,61,57,43,68,3,43,54,53,16,43,46,11,77,44,39,93,0
1607,Physics,13,26,70,69,97,52,51,12,93,18,97,10,15,6,56,92,27,85,86,1
1607,Chemistry,46,78,53,90,81,90,41,4,45,53,35,79,10,67,18,76,31,51,100,1
1607,Biology,10,38,27,8,93,33,57,95,34,43,85,98,84,21,11,29,71,86,27,1
1608,Math,73,97,82,1,41,1,30,97,60,77,33,40,48,65,38,100,74,19,26,1
1608,Physics,100,1,48,14,35,26,35,12,11,2,84,53,28,76,20,46,69,100,72,0
1608,Chemistry,76,64,91,7,56,53,51,34,89,59,47,32,98,52,96,41,77,3,92,1
1608,Biology,8,89,88,29,51,26,4,98,62,5,87,50,33,10,67,97,24,31,3,0
1609,Math,37,73,26,72,21,75,80,96,37,77,54,13,9,20,92,8,20,7,81,0
1609,Physics,33,83,19,8,12,24,5,9,0,88,23,84,91,66,69,80,52,25,10,0
1609,Chemistry,3,58,9,10,31,64,54,20,35,11,29,61,46,16,45,5,13,95,36,0
1609,Biology,65,68,45,7,93,4,79,100,79,29,10,59,68,3,50,7,100,36,68,1
1610,Math,55,94,37,56,98,32,64,40,58,28,60,29,18,83,10,66,38,81,30,1
1610,Physics,6,62,85,42,71,74,17,86,100,21,69,72,86,90,70,82,51,86,71,1
1610,Chemistry,94,94,18,92,51,74,81,94,37,58,9,57,99,100,52,13,71,44,38,1
1610,Biology,17,62,80,86,86,53,28,62,38,36,36,13,48,35,58,98,65,18,94,1
1611,Math,43,88,84,92,25,31,39,86,60,17,64,61,84,30,55,72,93,87,88,1
1611,Physics,72,24,19,40,87,44,84,81,40,14,60,61,14,98,71,22,8,50,9,0
1611,Chemistry,79,4,80,49,33,2,54,4,17,71,79,4,58,9,60,72,84,36,14,0
1611,Biology,10,80,86,33,49,70,85,75,25,14,48,81,84,49,14,29,18,62,68,1
1612,Math,75,51,77,96,6,1,36,41,45,61,14,14,55,88,41,43,49,19,18,0
1612,Physics,89,63,99,50,99,63,79,36,80,63,78,61,10,96,74,21,25,35,59,1
1612,Chemistry,69,30,1,21,99,95,35,18,1,41,43,67,83,22,8,31,40,1,18,0
1612,Biology,45,80,24,90,88,52,73,5,27,20,46,49,30,49,72,70,99,72,38,1
1613,Math,55,95,82,2,29,25,52,79,5,86,82,43,55,26,11,55,21,53,20,0
1613,Physics,94,23,32,38,0,91,91,44,26,19,15,88,54,42,74,1,51,4,18,0
1613,Chemistry,28,13,15,2,4,45,30,61,93,85,94,36,35,9,49,43,39,99,76,0
1613,Biology,27,63,8,44,35,29,29,60,21,55,25,59,1,13,30,58,22,16,96,0
1614,Math,2,82,53,82,66,79,100,23,91,85,3,29,2,71,59,51,39,9,20,0
1614,Physics,57,49,46,21,29,10,9,84,87,3,92,42,69,21,21,35,64,38,98,0
1614,Chemistry,24,0,33,83,100,23,70,14,1,63,58,95,27,43,62,62,31,32,99,0
1614,Biology,83,93,44,29,85,74,24,55,30,11,68,21,3,43,60,69,77,47,59,1
1615,Math,41,37,94,58,25,60,99,11,62,14,50,24,45,64,76,68,41,41,8,0
1615,Physics,59,15,83,27,2,67,74,58,47,68,31,0,67,58,89,0,87,99,29,1
1615,Chemistry,8,83,85,60,6,39,90,33,62,60,12,79,56,77,13,20,20,49,78,0
1615,Biology,33,91,12,5,37,43,39,61,58,49,89,56,26,59,97,57,11,80,78,1
1616,Math,48,7,70,94,48,41,82,89,27,8,78,59,21,58,83,42,2,21,77,1
1616,Physics,42,9,43,20,28,79,88,0,97,94,56,1,58,51,66,32,38,95,19,0
1616,Chemistry,70,45,48,58,21,94,14,92,39,22,59,30,1,80,56,75,0,1,5,0
1616,Biology,43,55,71,45,31,87,45,30,54,5,41,53,60,24,28,73,63,25,57,0
1617,Math,17,31,79,35,66,31,98,100,49,41,75,30,74,43,49,44,73,29,63,1
1617,Physics,82,69,32,71,12,90,87,35,6,74,23,76,8,16,88,15,61,19,39,0
1617,Chemistry,36,58,18,69,47,84,37,44,31,74,22,12,73,59,52,21,34,56,4,0
1617,Biology,28,89,84,21,32,34,89,15,56,48,58,17,41,94,24,48,24,28,25,0
1618,Math,98,13,91,63,54,48,4,31,79,68,69,15,54,93,98,35,18,73,53,1
1618,Physics,92,63,40,34,87,34,57,23,66,95,70,30,23,43,32,50,73,55,77,1
1618,Chemistry,74,62,96,11,69,32,61,19,35,73,95,21,43,49,25,41,32,75,51,1
1618,Biology,73,72,46,68,57,20,38,47,58,36,87,67,33,60,94,75,12,91,14,1
1619,Math,33,23,89,34,86,89,68,20,19,96,8,25,99,69,40,82,75,90,93,1
1619,Physics,22,61,47,98,52,44,18,7,29,51,87,78,31,80,14,52,86,68,30,1
1619,Chemistry,25,48,60,89,45,94,19,1,49,65,21,40,10,27,80,43,89,72,52,0
1619,Biology,63,84,60,90,47,99,17,50,92,85,69,60,11,61,90,98,68,98,68,1
1620,Math,74,63,11,20,21,81,49,87,56,75,9,3,48,14,26,36,76,98,35,0
1620,Physics,87,83,82,80,20,99,13,62,21,48,4,5,9,61,84,28,77,52,98,1
1620,Chemistry,32,46,34,32,87,70,64,60,33,0,50,28,68,64,10,14,100,21,84,0
1620,Biology,17,49,54,42,50,35,27,53,71,27,76,91,65,75,35,91,98,49,56,1
1621,Math,13,57,15,25,17,32,51,4,45,90,28,61,53,27,79,65,29,47,18,0
1621,Physics,87,5,57,60,15,34,35,67,69,33,54,96,35,45,96,74,83,27,28,1
1621,Chemistry,3,3,89,77,34,46,86,42,31,92,68,63,71,27,85,69,59,96,53,1
1621,Biology,76,55,76,45,51,60,57,58,44,46,94,100,6,28,79,91,75,16,50,1
1622,Math,61,62,30,17,35,40,69,75,24,51,95,88,27,28,11,35,62,66,85,1
1622,Physics,23,4,60,89,17,49,86,89,48,35,60,99,5,25,59,13,64,5,5,0
1622,Chemistry,7,89,98,64,72,38,28,75,98,31,49,72,3,16,52,82,58,20,35,1
1622,Biology,45,87,89,38,68,72,87,84,33,70,29,51,99,8,37,44,74,96,41,1
1623,Math,88,49,80,83,38,7,12,9,13,89,74,97,22,30,16,42,61,92,96,1
1623,Physics,68,31,71,88,35,79,68,58,49,71,59,94,11,0,97,18,10,50,46,1
1623,Chemistry,18,5,32,71,64,92,89,95,50,2,68,6,69,58,27,69,49,54,0,0
1623,Biology,41,12,16,7,83,23,56,32,78,24,30,96,15,81,58,44,74,11,48,0
1624,Math,57,68,42,44,71,21,44,79,94,86,31,0,0,1,32,82,53,92,2,0
1624,Physics,52,66,79,9,11,77,44,86,9,25,17,32,94,60,46,28,23,48,55,0
1624,Chemistry,9,59,63,70,48,0,3,1,89,50,5,69,91,78,21,63,1,72,95,0
1624,Biology,99,17,39,36,79,50,35,0,75,15,22,51,96,36,54,46,5,82,79,0
1625,Math,99,48,31,74,78,77,91,68,45,94,77,6,18,29,27,44,6,5,38,1
1625,Physics,65,50,26,2,96,61,74,23,49,22,50,69,58,88,53,91,27,99,88,1
1625,Chemistry,54,5,20,80,3,75,3,20,11,22,90,16,71,58,7,73,97,4,70,0
1625,Biology,18,77,74,48,69,89,60,27,49,41,81,76,97,8,43,41,38,52,0,1
1626,Math,78,23,39,64,52,88,4,97,53,67,50,15,39,22,70,46,9,10,73,0
1626,Physics,96,86,39,71,2,3,79,57,68,54,34,19,51,4,38,88,50,65,48,1
1626,Chemistry,80,47,15,48,17,42,38,79,67,12,15,21,45,34,1,49,70,60,22,0
1626,Biology,100,27,23,37,27,44,84,93,3,5,69,96,37,27,79,95,16,20,88,1
1627,Math,24,32,17,72,31,53,74,60,61,17,54,4,100,15,5,44,58,91,23,0
1627,Physics,94,55,48,23,55,15,80,55,8,23,78,98,28,27,21,54,52,1,61,0
1627,Chemistry,29,37,4,84,3,18,97,29,57,50,97,14,40,45,41,93,4,38,55,0
1627,Biology,81,44,0,25,21,49,16,54,94,46,98,82,43,100,22,77,53,55,92,1
1628,Math,84,94,100,66,34,4,54,11,7,69,14,84,92,63,89,83,8,3,9,1
1628,Physics,66,7,84,93,53,83,87,48,49,59,37,16,61,2,10,22,70,20,35,0
1628,Chemistry,92,11,95,43,21,87,26,18,50,70,25,9,40,28,21,74,54,46,36,0
1628,Biology,100,48,5,94,76,7,98,10,96,37,76,81,63,76,25,83,12,1,74,1
1629,Math,80,97,75,68,45,62,14,39,20,92,79,13,20,76,60,21,98,66,98,1
1629,Physics,47,80,49,100,97,39,83,1,96,29,85,72,76,49,44,48,41,71,5,1
1629,Chemistry,23,93,54,17,16,46,40,72,17,34,74,54,7,81,21,18,80,74,42,0
1629,Biology,23,43,27,94,23,78,8,45,9,18,36,57,42,80,54,21,36,8,77,0
1630,Math,28,60,77,52,48,29,51,43,100,55,40,6,71,5,27,49,93,33,90,1
1630,Physics,4,71,39,17,1,74,39,68,70,43,91,24,44,69,35,74,87,56,11,0
1630,Chemistry,61,32,16,81,43,82,92,19,35,8,83,99,50,70,53,18,39,26,41,0
1630,Biology,91,69,46,40,1,64,76,60,21,49,52,97,76,93,61,10,71,30,61,1
1631,Math,13,28,74,19,29,95,51,52,12,46,97,95,100,54,75,38,25,3,11,0
1631,Physics,83,30,1,60,70,33,15,0,33,31,33,52,54,1,26,4,27,0,72,0
1631,Chemistry,94,58,8,17,90,83,68,32,60,5,94,80,68,58,75,73,71,45,44,1
1631,Biology,31,20,27,3,88,93,23,58,47,58,90,68,28,77,67,1,41,49,74,0
1632,Math,34,30,90,62,18,38,14,57,92,82,65,99,52,98,4,37,70,43,67,1
1632,Physics,91,64,67,26,57,67,12,45,54,71,68,33,41,3,9,61,62,58,45,0
1632,Chemistry,12,57,21,39,7,53,66,25,97,68,55,60,46,52,80,78,21,11,68,0
1632,Biology,85,3,100,43,91,20,28,95,78,44,67,21,64,95,44,63,53,54,41,1
1633,Math,64,51,72,9,9,76,1,92,71,63,5,16,30,58,11,32,4,52,57,0
1633,Physics,36,6,38,84,3,39,78,1,93,62,39,40,23,37,51,11,32,3,9,0
1633,Chemistry,18,57,89,90,24,62,27,4,26,20,3,51,18,78,41,95,33,80,99,0
1633,Biology,100,38,77,14,71,21,0,37,32,35,45,53,1,92,95,92,88,56,3,1
1634,Math,72,11,18,83,16,96,23,83,48,42,58,78,28,3,23,26,34,77,41,0
1634,Physics,4,76,99,62,42,19,23,88,48,89,4,41,86,93,35,26,82,47,98,1
1634,Chemistry,86,9,81,0,47,27,7,13,34,47,76,55,70,53,76,70,64,19,93,0
1634,Biology,89,87,0,82,4,41,47,100,20,18,50,69,7,29,30,76,26,61,6,0
1635,Math,41,14,14,34,29,57,20,13,97,1,100,91,99,17,30,2,61,50,54,0
1635,Physics,92,98,19,68,61,0,58,94,39,19,30,85,63,14,83,81,2,32,5,0
1635,Chemistry,31,56,91,70,12,77,8,27,25,34,43,10,42,42,20,81,96,78,56,0
1635,Biology,17,86,82,87,79,36,43,89,39,91,61,64,20,57,33,46,58,89,69,1
1636,Math,75,84,74,66,34,7,49,37,30,4,64,41,10,79,70,7,62,86,100,1
1636,Physics,73,55,76,1,70,26,64,9,80,26,32,85,48,48,46,71,59,100,43,1
1636,Chemistry,15,60,74,100,62,42,31,19,65,86,55,50,70,48,55,28,10,47,21,0
1636,Biology,59,35,74,47,24,33,40,6,11,14,21,83,91,95,38,4,87,85,55,0
1637,Math,66,94,12,60,55,0,79,41,55,25,39,66,73,23,78,28,75,91,86,1
1637,Physics,45,64,82,10,73,55,80,63,7,8,40,58,96,15,3,61,62,73,88,1
1637,Chemistry,6,59,7,93,52,89,61,43,71,1,94,71,8,85,98,5,78,2,62,1
1637,Biology,49,20,13,18,11,48,31,80,65,49,1,12,30,46,87,46,21,47,56,0
1638,Math,33,48,89,89,6,29,83,22,56,46,1,15,86,86,86,9,47,13,19,0
1638,Physics,55,26,58,81,47,32,14,68,91,52,79,48,42,0,5,80,84,15,55,0
1638,Chemistry,94,98,2,83,0,1,3,86,72,33,53,31,64,27,68,79,45,11,23,0
1638,Biology,91,45,12,28,31,46,86,60,5,84,28,95,47,70,55,73,94,46,1,1
1639,Math,80,81,70,92,43,64,33,1,46,34,90,36,6,56,61,68,38,79,50,1
1639,Physics,14,67,50,55,91,80,7,98,32,24,8,56,19,2,1,52,90,21,39,0
1639,Chemistry,64,95,86,39,20,31,44,50,73,36,2,73,16,27,89,88,97,70,27,1
1639,Biology,87,71,34,9,94,6,32,20,15,89,32,86,44,80,66,45,92,38,52,1
1640,Math,31,17,68,40,44,67,66,75,14,66,79,38,6,38,33,30,80,46,40,0
1640,Physics,83,33,82,86,75,83,23,88,14,18,69,71,9,69,30,68,85,41,43,1
1640,Chemistry,88,44,72,53,34,21,5,0,14,25,30,99,12,40,99,40,35,98,24,0
1640,Biology,73,5,6,11,79,92,74,5,6,56,68,17,33,58,89,7,56,13,92,0
1641,Math,97,40,16,79,11,76,2,45,39,55,100,27,69,79,82,7,10,81,62,1
1641,Physics,61,9,11,64,34,79,33,89,24,45,67,13,42,56,52,19,66,61,17,0
1641,Chemistry,77,48,49,2,31,61,11,64,85,47,23,83,76,2,98,74,23,1,10,0
1641,Biology,99,62,99,13,62,52,29,93,78,36,99,7,32,85,82,41,58,86,92,1
1642,Math,43,86,97,38,27,49,63,36,25,79,90,70,56,96,13,64,75,25,85,1
1642,Physics,94,44,94,81,39,23,19,97,27,57,32,73,20,31,94,20,5,30,57,0
1642,Chemistry,97,68,78,39,74,74,75,80,95,87,35,34,82,99,28,89,60,25,37,1
1642,Biology,8,19,45,24,41,71,3,97,81,74,86,66,81,22,6,85,17,93,21,0
1643,Math,1,19,11,14,75,46,87,71,6,96,29,55,34,86,1,13,90,1,58,0
1643,Physics,60,84,29,36,74,98,77,81,30,25,96,63,54,12,6,85,11,60,14,1
1643,Chemistry,81,82,77,67,84,75,35,1,97,93,96,56,43,48,35,6,51,8,95,1
1643,Biology,23,36,49,3,2,6,73,42,29,68,78,22,89,12,34,49,39,18,44,0
1644,Math,47,1,53,80,0,4,6,23,8,100,21,60,1,26,44,72,40,40,85,0
1644,Physics,30,0,12,88,91,34,99,47,16,76,28,93,98,51,32,23,67,28,66,1
1644,Chemistry,51,95,47,88,9,1,15,49,88,73,85,20,88,45,40,13,95,82,34,1
1644,Biology,54,58,54,82,16,78,78,27,68,45,84,16,95,72,75,51,35,59,52,1
1645,Math,55,55,37,90,55,51,3,100,21,57,73,42,32,28,62,29,90,60,92,1
1645,Physics,5,46,51,4,78,87,39,32,74,55,50,95,62,39,96,36,89,73,91,1
1645,Chemistry,15,60,91,57,61,61,10,98,86,1,66,75,59,45,22,58,79,18,100,1
1645,Biology,58,12,78,9,69,10,93,74,72,22,74,75,16,18,10,72,7,91,75,0
1646,Math,49,42,91,64,76,79,13,81,62,84,23,83,51,65,86,25,20,79,24,1
1646,Physics,85,77,68,50,80,4,89,56,41,12,8,39,87,31,50,95,28,56,67,1
1646,Chemistry,50,18,55,96,19,18,61,58,83,57,87,3,72,16,38,2,0,78,13,0
1646,Biology,11,88,0,17,50,14,9,12,28,96,6,34,93,16,67,82,53,24,78,0
1647,Math,42,100,15,85,90,40,51,28,37,39,52,49,50,25,82,4,29,34,30,0
1647,Physics,59,35,94,82,29,30,39,94,78,9,69,93,57,41,0,43,16,17,50,0
1647,Chemistry,96,51,39,87,50,37,13,60,67,29,2,48,64,40,61,73,11,55,62,0
1647,Biology,11,99,82,61,62,40,94,46,30,57,37,23,1,30,42,52,22,58,80,0
1648,Math,23,23,41,1,74,70,5,95,51,45,11,33,25,37,87,38,60,0,14,0
1648,Physics,92,89,60,3,0,36,75,77,75,16,44,6,22,60,49,3,98,37,22,0
1648,Chemistry,16,93,91,88,4,30,35,81,87,22,23,30,62,59,61,15,51,47,70,1
1648,Biology,3,71,92,80,46,29,66,32,13,89,46,34,38,74,4,52,64,5,58,0
1649,Math,9,92,72,66,98,81,21,97,69,9,22,1,88,91,62,51,40,86,40,1
1649,Physics,43,91,41,3,65,54,69,88,77,28,97,98,51,25,56,27,57,12,96,1
1649,Chemistry,44,78,87,83,98,92,97,49,69,36,36,11,57,54,65,80,81,26,92,1
1649,Biology,62,70,21,59,39,3,42,31,94,40,19,62,11,20,21,22,30,87,48,0
1650,Math,70,37,38,57,85,95,33,54,30,53,14,2,84,39,18,46,85,46,5,0
1650,Physics,81,5,50,70,88,66,25,55,40,55,64,85,40,66,80,35,57,53,17,1
1650,Chemistry,83,48,59,26,37,50,45,77,94,94,65,3,15,25,2,26,73,17,11,0
1650,Biology,98,77,86,27,41,19,60,30,21,41,10,12,54,42,89,80,77,16,51,0
1651,Math,1,76,38,17,81,22,9,42,3,57,97,27,13,12,69,12,17,64,54,0
1651,Physics,1,68,29,30,100,82,60,75,58,63,62,84,2,31,6,81,18,45,26,0
1651,Chemistry,67,30,75,19,82,18,41,79,78,13,82,5,15,75,78,95,54,72,29,1
1651,Biology,74,5,67,29,52,11,56,42,25,4,74,51,33,97,82,81,25,50,44,0
1652,Math,18,16,17,72,28,34,27,46,20,98,50,47,27,100,32,41,13,81,49,0
1652,Physics,8,72,37,42,48,69,11,45,86,42,22,92,60,7,70,27,6,12,33,0
1652,Chemistry,18,18,9,27,91,84,97,27,61,43,94,83,24,55,80,11,31,69,11,0
1652,Biology,12,76,77,95,32,5,77,35,1,24,100,100,82,73,59,60,22,44,36,1
1653,Math,99,4,51,86,23,28,78,100,87,13,61,74,30,83,60,61,6,48,78,1
1653,Physics,75,3,37,48,69,81,87,10,22,73,46,9,26,3,22,86,35,19,19,0
1653,Chemistry,30,36,45,11,90,13,86,61,4,21,89,68,75,86,69,44,87,95,75,1
1653,Biology,27,43,47,13,81,3,60,54,96,94,27,58,29,45,25,66,84,2,96,1
1654,Math,92,82,93,18,80,65,97,60,36,40,69,95,94,83,37,74,81,83,37,1
1654,Physics,84,85,55,41,69,15,20,76,79,37,28,25,38,99,33,52,31,69,1,0
1654,Chemistry,98,42,37,52,89,14,32,83,26,85,95,38,22,24,74,74,88,34,38,1
1654,Biology,38,11,36,56,78,100,33,79,38,1,59,1,17,56,46,81,91,84,26,0
1655,Math,41,23,46,36,17,6,40,98,85,5,89,35,70,72,22,87,6,95,85,1
1655,Physics,33,86,96,97,3,32,88,80,72,92,58,87,39,11,4,100,26,30,70,1
1655,Chemistry,51,100,92,28,1,44,4,75,55,8,44,69,58,48,22,45,11,77,60,0
1655,Biology,82,91,31,2,73,51,98,2,94,22,60,72,4,72,79,0,22,67,70,1
1656,Math,88,12,85,60,10,39,25,79,3,70,91,69,70,80,32,16,13,74,34,1
1656,Physics,21,69,35,81,69,45,39,22,96,43,14,93,90,43,59,84,26,76,5,1
1656,Chemistry,55,50,60,7,3,27,97,25,55,20,79,78,39,41,27,88,98,72,49,1
1656,Biology,80,13,81,84,99,3,63,53,96,74,5,34,54,67,65,13,91,91,59,1
1657,Math,28,43,84,20,29,10,76,40,83,1,93,81,10,71,19,89,25,67,29,0
1657,Physics,17,6,16,90,4,52,43,53,29,16,3,36,37,46,54,87,44,58,66,0
1657,Chemistry,18,45,86,14,96,85,76,22,12,56,22,57,3,77,91,32,36,54,17,0
1657,Biology,77,17,79,35,74,70,85,6,23,2,55,6,81,19,17,48,85,23,44,0
1658,Math,3,69,97,44,84,71,48,34,60,36,95,73,32,54,53,52,89,100,92,1
1658,Physics,12,36,83,35,51,31,77,3,77,92,67,80,13,57,40,35,93,33,94,1
1658,Chemistry,72,40,99,98,50,92,97,62,21,96,93,9,27,72,88,82,22,37,62,1
1658,Biology,67,38,44,99,20,89,48,50,77,95,65,1,0,75,63,0,18,25,56,0
